save path : experiments/cifar100_per_500_arch_preactresnet18_eph_300_lr_0.2_mblock_4_mbeta_0.32_mgamma_1.0_mthres_hard0.83_meta_0.05_m_alpha_2.0_mpart_20_niter_4_omega_0.001_set_clean_1.0_seed_0_test
{'arch': 'preactresnet18', 'batch_size': 100, 'clean_lam': 1.0, 'comix': True, 'data_dir': '~/Datasets/cifar100', 'dataset': 'cifar100', 'decay': 0.0001, 'dropout': False, 'epochs': 300, 'evaluate': False, 'gammas': [0.1, 0.1], 'initial_channels': 64, 'labels_per_class': 500, 'learning_rate': 0.2, 'log_off': False, 'm_beta': 0.32, 'm_block_num': 4, 'm_eta': 0.05, 'm_gamma': 1.0, 'm_niter': 4, 'm_omega': 0.001, 'm_part': 20, 'm_thres': 0.83, 'm_thres_type': 'hard', 'mixup_alpha': 2.0, 'momentum': 0.9, 'ngpu': 1, 'parallel': True, 'print_freq': 100, 'resume': '', 'root_dir': 'experiments', 'schedule': [100, 200], 'seed': 0, 'set_resolve': True, 'start_epoch': 0, 'tag': 'test', 'use_cuda': True, 'valid_labels_per_class': 0, 'workers': 2}
Random Seed: 0
python version : 3.7.6 (default, Jan  8 2020, 19:59:22)  [GCC 7.3.0]
torch  version : 1.7.0
cudnn  version : 7603
=> creating model 'preactresnet18'
=> do not use any checkpoint for preactresnet18 model

==>>[2020-10-12 04:53:43] [Epoch=000/300] [Need: 00:00:00] [learning_rate=0.2000] [Best : Accuracy=0.00, Error=100.00]
**Test ** Prec@1 55.49 Prec@5 83.96 Error@1 44.51 Loss: 0.023 

==>>[2020-10-12 05:14:36] [Epoch=007/300] [Need: 14:32:22] [learning_rate=0.2000] [Best : Accuracy=55.49, Error=44.51]
**Train** Prec@1 60.95 Prec@5 88.50 Error@1 39.05
**Test ** Prec@1 56.85 Prec@5 85.89 Error@1 43.15 Loss: 0.022 

==>>[2020-10-12 05:17:35] [Epoch=008/300] [Need: 14:29:24] [learning_rate=0.2000] [Best : Accuracy=56.85, Error=43.15]
**Train** Prec@1 63.25 Prec@5 89.84 Error@1 36.75
**Test ** Prec@1 58.84 Prec@5 86.18 Error@1 41.16 Loss: 0.021 

==>>[2020-10-12 05:20:34] [Epoch=009/300] [Need: 14:26:41] [learning_rate=0.2000] [Best : Accuracy=58.84, Error=41.16]
**Train** Prec@1 64.67 Prec@5 90.69 Error@1 35.33
**Test ** Prec@1 61.17 Prec@5 88.19 Error@1 38.83 Loss: 0.020 

==>>[2020-10-12 05:23:32] [Epoch=010/300] [Need: 14:23:27] [learning_rate=0.2000] [Best : Accuracy=61.17, Error=38.83]
**Train** Prec@1 66.23 Prec@5 91.51 Error@1 33.77
**Test ** Prec@1 60.48 Prec@5 87.46 Error@1 39.52 Loss: 0.020 

==>>[2020-10-12 05:26:29] [Epoch=011/300] [Need: 14:20:16] [learning_rate=0.2000] [Best : Accuracy=61.17, Error=38.83]
**Train** Prec@1 67.68 Prec@5 92.08 Error@1 32.32
**Test ** Prec@1 61.60 Prec@5 88.16 Error@1 38.40 Loss: 0.020 

==>>[2020-10-12 05:29:29] [Epoch=012/300] [Need: 14:17:28] [learning_rate=0.2000] [Best : Accuracy=61.60, Error=38.40]
**Train** Prec@1 68.92 Prec@5 92.77 Error@1 31.08
**Test ** Prec@1 63.70 Prec@5 89.29 Error@1 36.30 Loss: 0.019 

==>>[2020-10-12 05:32:28] [Epoch=013/300] [Need: 14:14:45] [learning_rate=0.2000] [Best : Accuracy=63.70, Error=36.30]
**Train** Prec@1 70.21 Prec@5 93.27 Error@1 29.79
**Test ** Prec@1 62.97 Prec@5 88.83 Error@1 37.03 Loss: 0.019 

==>>[2020-10-12 05:35:27] [Epoch=014/300] [Need: 14:11:59] [learning_rate=0.2000] [Best : Accuracy=63.70, Error=36.30]
**Train** Prec@1 71.06 Prec@5 93.63 Error@1 28.94
**Test ** Prec@1 62.73 Prec@5 88.61 Error@1 37.27 Loss: 0.020 

==>>[2020-10-12 05:38:26] [Epoch=015/300] [Need: 14:09:05] [learning_rate=0.2000] [Best : Accuracy=63.70, Error=36.30]
**Train** Prec@1 72.03 Prec@5 94.12 Error@1 27.97
**Test ** Prec@1 63.26 Prec@5 88.30 Error@1 36.74 Loss: 0.019 

==>>[2020-10-12 05:41:25] [Epoch=016/300] [Need: 14:06:19] [learning_rate=0.2000] [Best : Accuracy=63.70, Error=36.30]
**Train** Prec@1 73.15 Prec@5 94.45 Error@1 26.85
**Test ** Prec@1 65.06 Prec@5 89.71 Error@1 34.94 Loss: 0.018 

==>>[2020-10-12 05:44:25] [Epoch=017/300] [Need: 14:03:15] [learning_rate=0.2000] [Best : Accuracy=65.06, Error=34.94]
**Train** Prec@1 73.70 Prec@5 94.70 Error@1 26.30
**Test ** Prec@1 64.05 Prec@5 89.16 Error@1 35.95 Loss: 0.019 

==>>[2020-10-12 05:47:23] [Epoch=018/300] [Need: 14:00:17] [learning_rate=0.2000] [Best : Accuracy=65.06, Error=34.94]
**Train** Prec@1 74.39 Prec@5 95.12 Error@1 25.61
**Test ** Prec@1 65.14 Prec@5 89.39 Error@1 34.86 Loss: 0.018 

==>>[2020-10-12 05:50:23] [Epoch=019/300] [Need: 13:57:19] [learning_rate=0.2000] [Best : Accuracy=65.14, Error=34.86]
**Train** Prec@1 75.22 Prec@5 95.38 Error@1 24.78
**Test ** Prec@1 64.67 Prec@5 89.57 Error@1 35.33 Loss: 0.019 

==>>[2020-10-12 05:53:21] [Epoch=020/300] [Need: 13:54:29] [learning_rate=0.2000] [Best : Accuracy=65.14, Error=34.86]
**Train** Prec@1 75.73 Prec@5 95.32 Error@1 24.27
**Test ** Prec@1 63.79 Prec@5 89.13 Error@1 36.21 Loss: 0.019 

==>>[2020-10-12 05:56:19] [Epoch=021/300] [Need: 13:51:24] [learning_rate=0.2000] [Best : Accuracy=65.14, Error=34.86]
**Train** Prec@1 75.64 Prec@5 95.60 Error@1 24.36
**Test ** Prec@1 65.81 Prec@5 89.29 Error@1 34.19 Loss: 0.018 

==>>[2020-10-12 05:59:19] [Epoch=022/300] [Need: 13:48:22] [learning_rate=0.2000] [Best : Accuracy=65.81, Error=34.19]
**Train** Prec@1 76.57 Prec@5 95.86 Error@1 23.43
**Test ** Prec@1 66.02 Prec@5 89.98 Error@1 33.98 Loss: 0.018 

==>>[2020-10-12 06:02:18] [Epoch=023/300] [Need: 13:45:33] [learning_rate=0.2000] [Best : Accuracy=66.02, Error=33.98]
**Train** Prec@1 77.20 Prec@5 95.91 Error@1 22.80
**Test ** Prec@1 66.44 Prec@5 90.47 Error@1 33.56 Loss: 0.018 

==>>[2020-10-12 06:05:18] [Epoch=024/300] [Need: 13:42:47] [learning_rate=0.2000] [Best : Accuracy=66.44, Error=33.56]
**Train** Prec@1 77.56 Prec@5 96.12 Error@1 22.44
**Test ** Prec@1 66.75 Prec@5 89.92 Error@1 33.25 Loss: 0.018 

==>>[2020-10-12 06:08:17] [Epoch=025/300] [Need: 13:39:51] [learning_rate=0.2000] [Best : Accuracy=66.75, Error=33.25]
**Train** Prec@1 78.28 Prec@5 96.32 Error@1 21.72
**Test ** Prec@1 64.64 Prec@5 89.03 Error@1 35.36 Loss: 0.019 

==>>[2020-10-12 06:11:15] [Epoch=026/300] [Need: 13:36:49] [learning_rate=0.2000] [Best : Accuracy=66.75, Error=33.25]
**Train** Prec@1 78.49 Prec@5 96.47 Error@1 21.51
**Test ** Prec@1 65.37 Prec@5 88.91 Error@1 34.63 Loss: 0.019 

==>>[2020-10-12 06:14:13] [Epoch=027/300] [Need: 13:33:44] [learning_rate=0.2000] [Best : Accuracy=66.75, Error=33.25]
**Train** Prec@1 78.83 Prec@5 96.56 Error@1 21.17
**Test ** Prec@1 66.98 Prec@5 90.06 Error@1 33.02 Loss: 0.018 

==>>[2020-10-12 06:17:14] [Epoch=028/300] [Need: 13:30:39] [learning_rate=0.2000] [Best : Accuracy=66.98, Error=33.02]
**Train** Prec@1 79.02 Prec@5 96.58 Error@1 20.98
**Test ** Prec@1 65.64 Prec@5 89.33 Error@1 34.36 Loss: 0.018 

==>>[2020-10-12 06:20:12] [Epoch=029/300] [Need: 13:28:00] [learning_rate=0.2000] [Best : Accuracy=66.98, Error=33.02]
**Train** Prec@1 79.50 Prec@5 96.77 Error@1 20.50
**Test ** Prec@1 63.50 Prec@5 88.01 Error@1 36.50 Loss: 0.019 

==>>[2020-10-12 06:23:11] [Epoch=030/300] [Need: 13:24:55] [learning_rate=0.2000] [Best : Accuracy=66.98, Error=33.02]
**Train** Prec@1 79.57 Prec@5 96.79 Error@1 20.43
**Test ** Prec@1 66.41 Prec@5 89.53 Error@1 33.59 Loss: 0.018 

==>>[2020-10-12 06:26:09] [Epoch=031/300] [Need: 13:21:53] [learning_rate=0.2000] [Best : Accuracy=66.98, Error=33.02]
**Train** Prec@1 79.99 Prec@5 97.00 Error@1 20.01
**Test ** Prec@1 65.93 Prec@5 88.90 Error@1 34.07 Loss: 0.018 

==>>[2020-10-12 06:29:07] [Epoch=032/300] [Need: 13:18:49] [learning_rate=0.2000] [Best : Accuracy=66.98, Error=33.02]
**Train** Prec@1 80.87 Prec@5 97.07 Error@1 19.13
**Test ** Prec@1 66.00 Prec@5 89.73 Error@1 34.00 Loss: 0.018 

==>>[2020-10-12 06:32:06] [Epoch=033/300] [Need: 13:15:52] [learning_rate=0.2000] [Best : Accuracy=66.98, Error=33.02]
**Train** Prec@1 80.79 Prec@5 97.14 Error@1 19.21
**Test ** Prec@1 65.58 Prec@5 90.11 Error@1 34.42 Loss: 0.018 

==>>[2020-10-12 06:35:07] [Epoch=034/300] [Need: 13:13:03] [learning_rate=0.2000] [Best : Accuracy=66.98, Error=33.02]
**Train** Prec@1 80.66 Prec@5 97.14 Error@1 19.34
**Test ** Prec@1 67.55 Prec@5 90.51 Error@1 32.45 Loss: 0.017 

==>>[2020-10-12 06:38:09] [Epoch=035/300] [Need: 13:10:01] [learning_rate=0.2000] [Best : Accuracy=67.55, Error=32.45]
**Train** Prec@1 81.41 Prec@5 97.31 Error@1 18.59
**Test ** Prec@1 66.45 Prec@5 89.02 Error@1 33.55 Loss: 0.018 

==>>[2020-10-12 06:41:08] [Epoch=036/300] [Need: 13:07:30] [learning_rate=0.2000] [Best : Accuracy=67.55, Error=32.45]
**Train** Prec@1 81.63 Prec@5 97.30 Error@1 18.37
**Test ** Prec@1 67.87 Prec@5 90.71 Error@1 32.13 Loss: 0.017 

==>>[2020-10-12 06:44:07] [Epoch=037/300] [Need: 13:04:28] [learning_rate=0.2000] [Best : Accuracy=67.87, Error=32.13]
**Train** Prec@1 81.58 Prec@5 97.33 Error@1 18.42
**Test ** Prec@1 66.52 Prec@5 89.69 Error@1 33.48 Loss: 0.018 

==>>[2020-10-12 06:47:05] [Epoch=038/300] [Need: 13:01:26] [learning_rate=0.2000] [Best : Accuracy=67.87, Error=32.13]
**Train** Prec@1 81.87 Prec@5 97.45 Error@1 18.13
**Test ** Prec@1 67.26 Prec@5 90.38 Error@1 32.74 Loss: 0.017 

==>>[2020-10-12 06:50:03] [Epoch=039/300] [Need: 12:58:26] [learning_rate=0.2000] [Best : Accuracy=67.87, Error=32.13]
**Train** Prec@1 82.11 Prec@5 97.54 Error@1 17.89
**Test ** Prec@1 67.05 Prec@5 90.09 Error@1 32.95 Loss: 0.018 

==>>[2020-10-12 06:53:02] [Epoch=040/300] [Need: 12:55:23] [learning_rate=0.2000] [Best : Accuracy=67.87, Error=32.13]
**Train** Prec@1 82.76 Prec@5 97.67 Error@1 17.24
**Test ** Prec@1 66.94 Prec@5 89.91 Error@1 33.06 Loss: 0.018 

==>>[2020-10-12 06:56:01] [Epoch=041/300] [Need: 12:52:19] [learning_rate=0.2000] [Best : Accuracy=67.87, Error=32.13]
**Train** Prec@1 82.70 Prec@5 97.61 Error@1 17.30
**Test ** Prec@1 67.61 Prec@5 90.01 Error@1 32.39 Loss: 0.018 

==>>[2020-10-12 06:59:00] [Epoch=042/300] [Need: 12:49:27] [learning_rate=0.2000] [Best : Accuracy=67.87, Error=32.13]
**Train** Prec@1 82.41 Prec@5 97.65 Error@1 17.59
**Test ** Prec@1 67.81 Prec@5 90.19 Error@1 32.19 Loss: 0.017 

==>>[2020-10-12 07:01:59] [Epoch=043/300] [Need: 12:46:29] [learning_rate=0.2000] [Best : Accuracy=67.87, Error=32.13]
**Train** Prec@1 82.94 Prec@5 97.92 Error@1 17.06
**Test ** Prec@1 65.55 Prec@5 90.03 Error@1 34.45 Loss: 0.018 

==>>[2020-10-12 07:04:58] [Epoch=044/300] [Need: 12:43:30] [learning_rate=0.2000] [Best : Accuracy=67.87, Error=32.13]
**Train** Prec@1 82.85 Prec@5 97.71 Error@1 17.15
**Test ** Prec@1 67.33 Prec@5 90.26 Error@1 32.67 Loss: 0.017 

==>>[2020-10-12 07:07:58] [Epoch=045/300] [Need: 12:40:34] [learning_rate=0.2000] [Best : Accuracy=67.87, Error=32.13]
**Train** Prec@1 83.22 Prec@5 97.76 Error@1 16.78
**Test ** Prec@1 68.39 Prec@5 90.53 Error@1 31.61 Loss: 0.017 

==>>[2020-10-12 07:10:58] [Epoch=046/300] [Need: 12:37:37] [learning_rate=0.2000] [Best : Accuracy=68.39, Error=31.61]
**Train** Prec@1 83.34 Prec@5 97.88 Error@1 16.66
**Test ** Prec@1 69.21 Prec@5 91.26 Error@1 30.79 Loss: 0.016 

==>>[2020-10-12 07:13:58] [Epoch=047/300] [Need: 12:34:45] [learning_rate=0.2000] [Best : Accuracy=69.21, Error=30.79]
**Train** Prec@1 83.61 Prec@5 97.95 Error@1 16.39
**Test ** Prec@1 66.42 Prec@5 89.66 Error@1 33.58 Loss: 0.018 

==>>[2020-10-12 07:16:58] [Epoch=048/300] [Need: 12:31:55] [learning_rate=0.2000] [Best : Accuracy=69.21, Error=30.79]
**Train** Prec@1 83.55 Prec@5 97.98 Error@1 16.45
**Test ** Prec@1 68.47 Prec@5 90.37 Error@1 31.53 Loss: 0.017 

==>>[2020-10-12 07:19:56] [Epoch=049/300] [Need: 12:28:52] [learning_rate=0.2000] [Best : Accuracy=69.21, Error=30.79]
**Train** Prec@1 83.64 Prec@5 98.00 Error@1 16.36
**Test ** Prec@1 67.37 Prec@5 89.91 Error@1 32.63 Loss: 0.018 

==>>[2020-10-12 07:22:54] [Epoch=050/300] [Need: 12:25:50] [learning_rate=0.2000] [Best : Accuracy=69.21, Error=30.79]
**Train** Prec@1 83.79 Prec@5 98.05 Error@1 16.21
**Test ** Prec@1 68.42 Prec@5 91.20 Error@1 31.58 Loss: 0.017 

==>>[2020-10-12 07:25:54] [Epoch=051/300] [Need: 12:22:52] [learning_rate=0.2000] [Best : Accuracy=69.21, Error=30.79]
**Train** Prec@1 84.15 Prec@5 98.00 Error@1 15.85
**Test ** Prec@1 67.30 Prec@5 90.25 Error@1 32.70 Loss: 0.017 

==>>[2020-10-12 07:28:53] [Epoch=052/300] [Need: 12:19:52] [learning_rate=0.2000] [Best : Accuracy=69.21, Error=30.79]
**Train** Prec@1 84.19 Prec@5 98.14 Error@1 15.81
**Test ** Prec@1 69.47 Prec@5 91.89 Error@1 30.53 Loss: 0.016 

==>>[2020-10-12 07:31:53] [Epoch=053/300] [Need: 12:16:56] [learning_rate=0.2000] [Best : Accuracy=69.47, Error=30.53]
**Train** Prec@1 84.25 Prec@5 98.18 Error@1 15.75
**Test ** Prec@1 68.57 Prec@5 90.88 Error@1 31.43 Loss: 0.017 

==>>[2020-10-12 07:34:51] [Epoch=054/300] [Need: 12:13:56] [learning_rate=0.2000] [Best : Accuracy=69.47, Error=30.53]
**Train** Prec@1 84.28 Prec@5 98.09 Error@1 15.72
**Test ** Prec@1 66.64 Prec@5 89.81 Error@1 33.36 Loss: 0.018 

==>>[2020-10-12 07:37:50] [Epoch=055/300] [Need: 12:10:56] [learning_rate=0.2000] [Best : Accuracy=69.47, Error=30.53]
**Train** Prec@1 84.46 Prec@5 98.17 Error@1 15.54
**Test ** Prec@1 68.78 Prec@5 90.98 Error@1 31.22 Loss: 0.017 

==>>[2020-10-12 07:40:48] [Epoch=056/300] [Need: 12:07:56] [learning_rate=0.2000] [Best : Accuracy=69.47, Error=30.53]
**Train** Prec@1 84.82 Prec@5 98.29 Error@1 15.18
**Test ** Prec@1 66.99 Prec@5 89.74 Error@1 33.01 Loss: 0.018 

==>>[2020-10-12 07:43:47] [Epoch=057/300] [Need: 12:04:56] [learning_rate=0.2000] [Best : Accuracy=69.47, Error=30.53]
**Train** Prec@1 84.63 Prec@5 98.22 Error@1 15.37
**Test ** Prec@1 68.02 Prec@5 90.77 Error@1 31.98 Loss: 0.017 

==>>[2020-10-12 07:46:45] [Epoch=058/300] [Need: 12:01:52] [learning_rate=0.2000] [Best : Accuracy=69.47, Error=30.53]
**Train** Prec@1 84.40 Prec@5 98.33 Error@1 15.60
**Test ** Prec@1 68.49 Prec@5 90.26 Error@1 31.51 Loss: 0.017 

==>>[2020-10-12 07:49:44] [Epoch=059/300] [Need: 11:58:51] [learning_rate=0.2000] [Best : Accuracy=69.47, Error=30.53]
**Train** Prec@1 85.14 Prec@5 98.33 Error@1 14.86
**Test ** Prec@1 68.89 Prec@5 91.23 Error@1 31.11 Loss: 0.017 

==>>[2020-10-12 07:52:42] [Epoch=060/300] [Need: 11:55:48] [learning_rate=0.2000] [Best : Accuracy=69.47, Error=30.53]
**Train** Prec@1 85.13 Prec@5 98.35 Error@1 14.87
**Test ** Prec@1 68.12 Prec@5 90.33 Error@1 31.88 Loss: 0.017 

==>>[2020-10-12 07:55:40] [Epoch=061/300] [Need: 11:52:46] [learning_rate=0.2000] [Best : Accuracy=69.47, Error=30.53]
**Train** Prec@1 84.78 Prec@5 98.19 Error@1 15.22
**Test ** Prec@1 67.92 Prec@5 90.18 Error@1 32.08 Loss: 0.017 

==>>[2020-10-12 07:58:39] [Epoch=062/300] [Need: 11:49:47] [learning_rate=0.2000] [Best : Accuracy=69.47, Error=30.53]
**Train** Prec@1 85.21 Prec@5 98.41 Error@1 14.79
**Test ** Prec@1 69.65 Prec@5 91.62 Error@1 30.35 Loss: 0.016 

==>>[2020-10-12 08:01:38] [Epoch=063/300] [Need: 11:46:44] [learning_rate=0.2000] [Best : Accuracy=69.65, Error=30.35]
**Train** Prec@1 85.28 Prec@5 98.40 Error@1 14.72
**Test ** Prec@1 69.04 Prec@5 90.34 Error@1 30.96 Loss: 0.017 

==>>[2020-10-12 08:04:36] [Epoch=064/300] [Need: 11:43:47] [learning_rate=0.2000] [Best : Accuracy=69.65, Error=30.35]
**Train** Prec@1 85.11 Prec@5 98.33 Error@1 14.89
**Test ** Prec@1 68.24 Prec@5 90.22 Error@1 31.76 Loss: 0.017 

==>>[2020-10-12 08:07:35] [Epoch=065/300] [Need: 11:40:49] [learning_rate=0.2000] [Best : Accuracy=69.65, Error=30.35]
**Train** Prec@1 85.33 Prec@5 98.41 Error@1 14.67
**Test ** Prec@1 68.39 Prec@5 91.04 Error@1 31.61 Loss: 0.017 

==>>[2020-10-12 08:10:33] [Epoch=066/300] [Need: 11:37:46] [learning_rate=0.2000] [Best : Accuracy=69.65, Error=30.35]
**Train** Prec@1 85.93 Prec@5 98.47 Error@1 14.07
**Test ** Prec@1 69.84 Prec@5 90.89 Error@1 30.16 Loss: 0.017 

==>>[2020-10-12 08:13:33] [Epoch=067/300] [Need: 11:34:46] [learning_rate=0.2000] [Best : Accuracy=69.84, Error=30.16]
**Train** Prec@1 85.20 Prec@5 98.47 Error@1 14.80
**Test ** Prec@1 69.78 Prec@5 91.13 Error@1 30.22 Loss: 0.016 

==>>[2020-10-12 08:16:31] [Epoch=068/300] [Need: 11:31:49] [learning_rate=0.2000] [Best : Accuracy=69.84, Error=30.16]
**Train** Prec@1 85.35 Prec@5 98.37 Error@1 14.65
**Test ** Prec@1 69.97 Prec@5 91.39 Error@1 30.03 Loss: 0.016 

==>>[2020-10-12 08:19:30] [Epoch=069/300] [Need: 11:28:45] [learning_rate=0.2000] [Best : Accuracy=69.97, Error=30.03]
**Train** Prec@1 85.89 Prec@5 98.46 Error@1 14.11
**Test ** Prec@1 70.18 Prec@5 91.02 Error@1 29.82 Loss: 0.016 

==>>[2020-10-12 08:22:28] [Epoch=070/300] [Need: 11:25:45] [learning_rate=0.2000] [Best : Accuracy=70.18, Error=29.82]
**Train** Prec@1 85.70 Prec@5 98.47 Error@1 14.30
**Test ** Prec@1 67.75 Prec@5 90.16 Error@1 32.25 Loss: 0.018 

==>>[2020-10-12 08:25:26] [Epoch=071/300] [Need: 11:22:47] [learning_rate=0.2000] [Best : Accuracy=70.18, Error=29.82]
**Train** Prec@1 85.20 Prec@5 98.47 Error@1 14.80
**Test ** Prec@1 69.99 Prec@5 91.02 Error@1 30.01 Loss: 0.016 

==>>[2020-10-12 08:28:24] [Epoch=072/300] [Need: 11:19:45] [learning_rate=0.2000] [Best : Accuracy=70.18, Error=29.82]
**Train** Prec@1 85.68 Prec@5 98.49 Error@1 14.32
**Test ** Prec@1 69.58 Prec@5 90.91 Error@1 30.42 Loss: 0.017 

==>>[2020-10-12 08:31:22] [Epoch=073/300] [Need: 11:16:44] [learning_rate=0.2000] [Best : Accuracy=70.18, Error=29.82]
**Train** Prec@1 85.87 Prec@5 98.61 Error@1 14.13
**Test ** Prec@1 67.97 Prec@5 90.62 Error@1 32.03 Loss: 0.017 

==>>[2020-10-12 08:34:21] [Epoch=074/300] [Need: 11:13:46] [learning_rate=0.2000] [Best : Accuracy=70.18, Error=29.82]
**Train** Prec@1 85.92 Prec@5 98.51 Error@1 14.08
**Test ** Prec@1 67.75 Prec@5 89.95 Error@1 32.25 Loss: 0.018 

==>>[2020-10-12 08:37:19] [Epoch=075/300] [Need: 11:10:43] [learning_rate=0.2000] [Best : Accuracy=70.18, Error=29.82]
**Train** Prec@1 86.05 Prec@5 98.55 Error@1 13.95
**Test ** Prec@1 68.87 Prec@5 90.42 Error@1 31.13 Loss: 0.017 

==>>[2020-10-12 08:40:16] [Epoch=076/300] [Need: 11:07:39] [learning_rate=0.2000] [Best : Accuracy=70.18, Error=29.82]
**Train** Prec@1 85.87 Prec@5 98.59 Error@1 14.13
**Test ** Prec@1 69.30 Prec@5 91.30 Error@1 30.70 Loss: 0.017 

==>>[2020-10-12 08:43:15] [Epoch=077/300] [Need: 11:04:40] [learning_rate=0.2000] [Best : Accuracy=70.18, Error=29.82]
**Train** Prec@1 86.15 Prec@5 98.64 Error@1 13.85
**Test ** Prec@1 69.42 Prec@5 90.68 Error@1 30.58 Loss: 0.017 

==>>[2020-10-12 08:46:12] [Epoch=078/300] [Need: 11:01:36] [learning_rate=0.2000] [Best : Accuracy=70.18, Error=29.82]
**Train** Prec@1 86.04 Prec@5 98.58 Error@1 13.96
**Test ** Prec@1 69.10 Prec@5 90.72 Error@1 30.90 Loss: 0.017 

==>>[2020-10-12 08:49:09] [Epoch=079/300] [Need: 10:58:33] [learning_rate=0.2000] [Best : Accuracy=70.18, Error=29.82]
**Train** Prec@1 86.22 Prec@5 98.64 Error@1 13.78
**Test ** Prec@1 67.28 Prec@5 90.13 Error@1 32.72 Loss: 0.018 

==>>[2020-10-12 08:52:08] [Epoch=080/300] [Need: 10:55:33] [learning_rate=0.2000] [Best : Accuracy=70.18, Error=29.82]
**Train** Prec@1 86.38 Prec@5 98.66 Error@1 13.62
**Test ** Prec@1 70.61 Prec@5 91.84 Error@1 29.39 Loss: 0.016 

==>>[2020-10-12 08:55:07] [Epoch=081/300] [Need: 10:52:33] [learning_rate=0.2000] [Best : Accuracy=70.61, Error=29.39]
**Train** Prec@1 86.27 Prec@5 98.67 Error@1 13.73
**Test ** Prec@1 69.27 Prec@5 90.49 Error@1 30.73 Loss: 0.017 

==>>[2020-10-12 08:58:06] [Epoch=082/300] [Need: 10:49:39] [learning_rate=0.2000] [Best : Accuracy=70.61, Error=29.39]
**Train** Prec@1 86.02 Prec@5 98.61 Error@1 13.98
**Test ** Prec@1 69.69 Prec@5 91.33 Error@1 30.31 Loss: 0.016 

==>>[2020-10-12 09:01:05] [Epoch=083/300] [Need: 10:46:39] [learning_rate=0.2000] [Best : Accuracy=70.61, Error=29.39]
**Train** Prec@1 86.57 Prec@5 98.70 Error@1 13.43
